iso_region,timestamp_utc,hour_of_day,day_of_week,is_weekend,day_of_year,temp_c,load_mw
PJM,2026-03-06T07:00:00Z,7,4,0,65,4.24,109328.8
PJM,2026-03-06T08:00:00Z,8,4,0,65,5.82,111094.3
PJM,2026-03-06T09:00:00Z,9,4,0,65,7.31,109538.3
PJM,2026-03-06T10:00:00Z,10,4,0,65,6.99,110049.4
PJM,2026-03-06T11:00:00Z,11,4,0,65,8.72,109470.8
PJM,2026-03-06T12:00:00Z,12,4,0,65,8.61,110257.7
PJM,2026-03-06T13:00:00Z,13,4,0,65,10.47,110888.8
PJM,2026-03-06T14:00:00Z,14,4,0,65,6.89,111191.0
PJM,2026-03-06T15:00:00Z,15,4,0,65,10.62,111118.5
PJM,2026-03-06T16:00:00Z,16,4,0,65,10.38,109961.8
PJM,2026-03-06T17:00:00Z,17,4,0,65,12.59,108793.4
PJM,2026-03-06T18:00:00Z,18,4,0,65,10.34,108246.0
PJM,2026-03-06T19:00:00Z,19,4,0,65,13.26,108497.3
PJM,2026-03-06T20:00:00Z,20,4,0,65,15.74,106561.6
PJM,2026-03-06T21:00:00Z,21,4,0,65,13.88,106675.1
PJM,2026-03-06T22:00:00Z,22,4,0,65,12.31,105909.2
PJM,2026-03-06T23:00:00Z,23,4,0,65,11.68,104698.0
PJM,2026-03-07T00:00:00Z,0,5,1,66,12.94,99671.8
PJM,2026-03-07T01:00:00Z,1,5,1,66,12.65,99976.5
PJM,2026-03-07T02:00:00Z,2,5,1,66,11.01,100606.7
PJM,2026-03-07T03:00:00Z,3,5,1,66,9.55,101177.0
PJM,2026-03-07T04:00:00Z,4,5,1,66,7.49,102210.3
PJM,2026-03-07T05:00:00Z,5,5,1,66,8.62,101206.6
PJM,2026-03-07T06:00:00Z,6,5,1,66,6.86,102421.3
PJM,2026-03-07T07:00:00Z,7,5,1,66,5.36,103079.0
PJM,2026-03-07T08:00:00Z,8,5,1,66,7.65,104873.0
PJM,2026-03-07T09:00:00Z,9,5,1,66,6.42,106764.0
PJM,2026-03-07T10:00:00Z,10,5,1,66,5.47,108637.6
PJM,2026-03-07T11:00:00Z,11,5,1,66,5.81,106281.8
PJM,2026-03-07T12:00:00Z,12,5,1,66,6.19,106539.9
PJM,2026-03-07T13:00:00Z,13,5,1,66,8.87,105211.0
PJM,2026-03-07T14:00:00Z,14,5,1,66,11.24,104643.3
PJM,2026-03-07T15:00:00Z,15,5,1,66,10.02,103866.9
PJM,2026-03-07T16:00:00Z,16,5,1,66,11.28,103834.1
PJM,2026-03-07T17:00:00Z,17,5,1,66,10.7,103030.4
PJM,2026-03-07T18:00:00Z,18,5,1,66,16.45,100828.7
PJM,2026-03-07T19:00:00Z,19,5,1,66,10.89,101964.7
PJM,2026-03-07T20:00:00Z,20,5,1,66,13.4,101611.8
PJM,2026-03-07T21:00:00Z,21,5,1,66,14.45,100775.0
PJM,2026-03-07T22:00:00Z,22,5,1,66,12.51,100686.6
PJM,2026-03-07T23:00:00Z,23,5,1,66,11.76,99646.1
PJM,2026-03-08T00:00:00Z,0,6,1,67,11.23,99097.4
PJM,2026-03-08T01:00:00Z,1,6,1,67,13.38,99914.8
PJM,2026-03-08T02:00:00Z,2,6,1,67,12.28,99714.5
PJM,2026-03-08T03:00:00Z,3,6,1,67,10.95,98662.0
PJM,2026-03-08T04:00:00Z,4,6,1,67,10.04,101139.1
PJM,2026-03-08T05:00:00Z,5,6,1,67,8.72,102245.0
PJM,2026-03-08T06:00:00Z,6,6,1,67,5.47,102200.3
PJM,2026-03-08T07:00:00Z,7,6,1,67,5.25,104807.7
PJM,2026-03-08T08:00:00Z,8,6,1,67,6.95,102906.8
PJM,2026-03-08T09:00:00Z,9,6,1,67,4.31,105086.4
PJM,2026-03-08T10:00:00Z,10,6,1,67,5.38,104576.8
PJM,2026-03-08T11:00:00Z,11,6,1,67,4.19,105957.1
PJM,2026-03-08T12:00:00Z,12,6,1,67,7.08,104806.3
PJM,2026-03-08T13:00:00Z,13,6,1,67,7.61,106884.7
PJM,2026-03-08T14:00:00Z,14,6,1,67,6.79,105992.3
PJM,2026-03-08T15:00:00Z,15,6,1,67,11.32,103920.8
PJM,2026-03-08T16:00:00Z,16,6,1,67,9.96,105649.8
PJM,2026-03-08T17:00:00Z,17,6,1,67,11.32,104662.7
PJM,2026-03-08T18:00:00Z,18,6,1,67,13.25,102049.3
PJM,2026-03-08T19:00:00Z,19,6,1,67,13.97,101846.1
PJM,2026-03-08T20:00:00Z,20,6,1,67,15.18,99977.8
PJM,2026-03-08T21:00:00Z,21,6,1,67,13.84,100384.1
PJM,2026-03-08T22:00:00Z,22,6,1,67,14.7,98637.9
PJM,2026-03-08T23:00:00Z,23,6,1,67,14.77,99616.4
PJM,2026-03-09T00:00:00Z,0,0,0,68,10.8,107316.0
PJM,2026-03-09T01:00:00Z,1,0,0,68,15.3,105259.8
PJM,2026-03-09T02:00:00Z,2,0,0,68,13.13,105215.8
PJM,2026-03-09T03:00:00Z,3,0,0,68,7.46,105687.4
PJM,2026-03-09T04:00:00Z,4,0,0,68,9.3,106469.2
PJM,2026-03-09T05:00:00Z,5,0,0,68,6.58,108417.3
PJM,2026-03-09T06:00:00Z,6,0,0,68,8.05,107044.0
PJM,2026-03-09T07:00:00Z,7,0,0,68,5.81,111269.6
PJM,2026-03-09T08:00:00Z,8,0,0,68,4.47,111753.1
PJM,2026-03-09T09:00:00Z,9,0,0,68,5.22,111723.3
PJM,2026-03-09T10:00:00Z,10,0,0,68,7.73,111460.1
PJM,2026-03-09T11:00:00Z,11,0,0,68,7.85,110029.3
PJM,2026-03-09T12:00:00Z,12,0,0,68,8.79,110246.4
PJM,2026-03-09T13:00:00Z,13,0,0,68,8.34,111624.7
PJM,2026-03-09T14:00:00Z,14,0,0,68,9.64,111204.3
PJM,2026-03-09T15:00:00Z,15,0,0,68,8.68,109815.1
PJM,2026-03-09T16:00:00Z,16,0,0,68,12.29,109611.0
PJM,2026-03-09T17:00:00Z,17,0,0,68,13.67,108455.5
PJM,2026-03-09T18:00:00Z,18,0,0,68,10.67,110052.5
PJM,2026-03-09T19:00:00Z,19,0,0,68,12.86,108065.4
PJM,2026-03-09T20:00:00Z,20,0,0,68,12.84,108726.0
PJM,2026-03-09T21:00:00Z,21,0,0,68,12.64,106359.3
PJM,2026-03-09T22:00:00Z,22,0,0,68,13.98,104628.6
PJM,2026-03-09T23:00:00Z,23,0,0,68,13.91,106810.2
PJM,2026-03-10T00:00:00Z,0,1,0,69,12.21,106083.3
PJM,2026-03-10T01:00:00Z,1,1,0,69,7.99,107122.6
PJM,2026-03-10T02:00:00Z,2,1,0,69,10.68,105359.8
PJM,2026-03-10T03:00:00Z,3,1,0,69,11.74,105576.8
PJM,2026-03-10T04:00:00Z,4,1,0,69,8.82,106930.8
PJM,2026-03-10T05:00:00Z,5,1,0,69,5.24,107983.7
PJM,2026-03-10T06:00:00Z,6,1,0,69,8.73,106233.7
PJM,2026-03-10T07:00:00Z,7,1,0,69,5.51,109647.4
PJM,2026-03-10T08:00:00Z,8,1,0,69,8.87,110061.1
PJM,2026-03-10T09:00:00Z,9,1,0,69,5.28,112496.3
PJM,2026-03-10T10:00:00Z,10,1,0,69,5.14,112773.0
PJM,2026-03-10T11:00:00Z,11,1,0,69,4.62,113446.6
PJM,2026-03-10T12:00:00Z,12,1,0,69,6.68,110956.6
PJM,2026-03-10T13:00:00Z,13,1,0,69,7.79,111925.4
PJM,2026-03-10T14:00:00Z,14,1,0,69,8.34,111979.9
PJM,2026-03-10T15:00:00Z,15,1,0,69,9.24,111549.0
PJM,2026-03-10T16:00:00Z,16,1,0,69,11.82,109632.7
PJM,2026-03-10T17:00:00Z,17,1,0,69,11.46,109559.6
PJM,2026-03-10T18:00:00Z,18,1,0,69,13.77,109989.7
PJM,2026-03-10T19:00:00Z,19,1,0,69,14.99,107932.0
PJM,2026-03-10T20:00:00Z,20,1,0,69,18.62,106003.2
PJM,2026-03-10T21:00:00Z,21,1,0,69,14.85,106583.7
PJM,2026-03-10T22:00:00Z,22,1,0,69,12.47,105891.7
PJM,2026-03-10T23:00:00Z,23,1,0,69,12.82,106381.9
PJM,2026-03-11T00:00:00Z,0,2,0,70,12.86,105666.5
PJM,2026-03-11T01:00:00Z,1,2,0,70,13.92,105800.1
PJM,2026-03-11T02:00:00Z,2,2,0,70,11.08,105422.2
PJM,2026-03-11T03:00:00Z,3,2,0,70,11.99,106598.8
PJM,2026-03-11T04:00:00Z,4,2,0,70,6.84,107813.6
PJM,2026-03-11T05:00:00Z,5,2,0,70,8.54,108619.6
PJM,2026-03-11T06:00:00Z,6,2,0,70,8.82,108544.5
PJM,2026-03-11T07:00:00Z,7,2,0,70,7.7,109325.2
PJM,2026-03-11T08:00:00Z,8,2,0,70,5.41,110468.3
PJM,2026-03-11T09:00:00Z,9,2,0,70,6.32,110903.2
PJM,2026-03-11T10:00:00Z,10,2,0,70,3.6,112097.0
PJM,2026-03-11T11:00:00Z,11,2,0,70,6.91,111360.6
PJM,2026-03-11T12:00:00Z,12,2,0,70,7.09,112314.0
PJM,2026-03-11T13:00:00Z,13,2,0,70,6.67,110614.1
PJM,2026-03-11T14:00:00Z,14,2,0,70,8.73,112103.5
PJM,2026-03-11T15:00:00Z,15,2,0,70,12.82,110416.1
PJM,2026-03-11T16:00:00Z,16,2,0,70,9.12,110566.4
PJM,2026-03-11T17:00:00Z,17,2,0,70,12.67,109194.0
PJM,2026-03-11T18:00:00Z,18,2,0,70,13.93,107173.6
PJM,2026-03-11T19:00:00Z,19,2,0,70,13.85,107910.1
PJM,2026-03-11T20:00:00Z,20,2,0,70,15.39,105577.2
PJM,2026-03-11T21:00:00Z,21,2,0,70,13.77,103826.8
PJM,2026-03-11T22:00:00Z,22,2,0,70,13.22,105601.9
PJM,2026-03-11T23:00:00Z,23,2,0,70,12.22,106224.2
PJM,2026-03-12T00:00:00Z,0,3,0,71,13.2,103325.8
PJM,2026-03-12T01:00:00Z,1,3,0,71,12.78,104599.4
PJM,2026-03-12T02:00:00Z,2,3,0,71,12.22,104476.2
PJM,2026-03-12T03:00:00Z,3,3,0,71,10.5,106228.9
PJM,2026-03-12T04:00:00Z,4,3,0,71,9.88,107145.4
PJM,2026-03-12T05:00:00Z,5,3,0,71,8.08,106664.3
PJM,2026-03-12T06:00:00Z,6,3,0,71,5.41,109085.0
PJM,2026-03-12T07:00:00Z,7,3,0,71,6.98,109029.0
PJM,2026-03-12T08:00:00Z,8,3,0,71,7.53,109715.0
PJM,2026-03-12T09:00:00Z,9,3,0,71,5.01,111237.1
PJM,2026-03-12T10:00:00Z,10,3,0,71,6.93,111583.9
PJM,2026-03-12T11:00:00Z,11,3,0,71,9.81,109958.1
PJM,2026-03-12T12:00:00Z,12,3,0,71,7.52,112160.7
PJM,2026-03-12T13:00:00Z,13,3,0,71,8.42,111087.7
PJM,2026-03-12T14:00:00Z,14,3,0,71,7.1,111581.2
PJM,2026-03-12T15:00:00Z,15,3,0,71,8.85,109610.9
PJM,2026-03-12T16:00:00Z,16,3,0,71,10.3,109413.2
PJM,2026-03-12T17:00:00Z,17,3,0,71,13.33,109414.1
PJM,2026-03-12T18:00:00Z,18,3,0,71,11.93,108624.4
PJM,2026-03-12T19:00:00Z,19,3,0,71,11.13,108141.6
PJM,2026-03-12T20:00:00Z,20,3,0,71,14.92,107373.8
PJM,2026-03-12T21:00:00Z,21,3,0,71,13.39,107608.6
PJM,2026-03-12T22:00:00Z,22,3,0,71,12.05,105428.8
PJM,2026-03-12T23:00:00Z,23,3,0,71,14.99,106673.0
PJM,2026-03-13T00:00:00Z,0,4,0,72,14.2,105121.5
PJM,2026-03-13T01:00:00Z,1,4,0,72,9.34,104935.0
PJM,2026-03-13T02:00:00Z,2,4,0,72,11.86,105557.7
PJM,2026-03-13T03:00:00Z,3,4,0,72,8.97,107208.4
PJM,2026-03-13T04:00:00Z,4,4,0,72,9.77,108032.2
PJM,2026-03-13T05:00:00Z,5,4,0,72,8.83,109068.3
PJM,2026-03-13T06:00:00Z,6,4,0,72,7.81,108684.5
PJM,2026-03-13T07:00:00Z,7,4,0,72,8.76,108066.8
PJM,2026-03-13T08:00:00Z,8,4,0,72,10.99,109089.8
PJM,2026-03-13T09:00:00Z,9,4,0,72,7.2,111233.9
PJM,2026-03-13T10:00:00Z,10,4,0,72,9.58,111087.8
PJM,2026-03-13T11:00:00Z,11,4,0,72,4.76,113913.3
PJM,2026-03-13T12:00:00Z,12,4,0,72,7.29,112011.0
PJM,2026-03-13T13:00:00Z,13,4,0,72,6.71,112779.9
PJM,2026-03-13T14:00:00Z,14,4,0,72,8.62,111650.7
PJM,2026-03-13T15:00:00Z,15,4,0,72,10.2,112630.7
PJM,2026-03-13T16:00:00Z,16,4,0,72,14.64,108869.6
PJM,2026-03-13T17:00:00Z,17,4,0,72,12.72,108785.5
PJM,2026-03-13T18:00:00Z,18,4,0,72,15.12,107414.4
PJM,2026-03-13T19:00:00Z,19,4,0,72,13.46,108722.8
PJM,2026-03-13T20:00:00Z,20,4,0,72,13.68,107089.4
PJM,2026-03-13T21:00:00Z,21,4,0,72,12.26,107774.1
PJM,2026-03-13T22:00:00Z,22,4,0,72,17.4,105329.9
PJM,2026-03-13T23:00:00Z,23,4,0,72,16.28,103853.8
PJM,2026-03-14T00:00:00Z,0,5,1,73,13.98,98707.9
PJM,2026-03-14T01:00:00Z,1,5,1,73,12.46,100766.0
PJM,2026-03-14T02:00:00Z,2,5,1,73,11.99,98869.1
PJM,2026-03-14T03:00:00Z,3,5,1,73,8.83,100250.9
PJM,2026-03-14T04:00:00Z,4,5,1,73,10.5,103178.7
PJM,2026-03-14T05:00:00Z,5,5,1,73,10.84,99698.9
PJM,2026-03-14T06:00:00Z,6,5,1,73,10.1,103175.7
PJM,2026-03-14T07:00:00Z,7,5,1,73,5.02,104493.3
PJM,2026-03-14T08:00:00Z,8,5,1,73,8.58,104533.5
PJM,2026-03-14T09:00:00Z,9,5,1,73,4.84,106576.0
PJM,2026-03-14T10:00:00Z,10,5,1,73,3.73,106709.1
PJM,2026-03-14T11:00:00Z,11,5,1,73,9.04,105331.5
PJM,2026-03-14T12:00:00Z,12,5,1,73,7.22,107141.7
PJM,2026-03-14T13:00:00Z,13,5,1,73,10.26,106537.3
PJM,2026-03-14T14:00:00Z,14,5,1,73,11.07,106010.7
PJM,2026-03-14T15:00:00Z,15,5,1,73,11.9,104772.1
PJM,2026-03-14T16:00:00Z,16,5,1,73,11.97,103976.4
PJM,2026-03-14T17:00:00Z,17,5,1,73,10.98,103257.7
PJM,2026-03-14T18:00:00Z,18,5,1,73,13.2,103045.0
PJM,2026-03-14T19:00:00Z,19,5,1,73,16.42,100989.5
PJM,2026-03-14T20:00:00Z,20,5,1,73,16.17,101569.3
PJM,2026-03-14T21:00:00Z,21,5,1,73,14.45,101198.2
PJM,2026-03-14T22:00:00Z,22,5,1,73,14.3,101443.4
PJM,2026-03-14T23:00:00Z,23,5,1,73,15.22,98295.0
PJM,2026-03-15T00:00:00Z,0,6,1,74,14.04,101206.4
PJM,2026-03-15T01:00:00Z,1,6,1,74,12.7,100425.4
PJM,2026-03-15T02:00:00Z,2,6,1,74,12.82,98967.4
PJM,2026-03-15T03:00:00Z,3,6,1,74,11.74,99192.3
PJM,2026-03-15T04:00:00Z,4,6,1,74,9.0,102870.9
PJM,2026-03-15T05:00:00Z,5,6,1,74,9.5,101778.3
PJM,2026-03-15T06:00:00Z,6,6,1,74,8.81,102778.8
PJM,2026-03-15T07:00:00Z,7,6,1,74,7.52,104511.5
PJM,2026-03-15T08:00:00Z,8,6,1,74,6.01,105082.1
PJM,2026-03-15T09:00:00Z,9,6,1,74,6.5,103915.5
PJM,2026-03-15T10:00:00Z,10,6,1,74,5.73,107711.1
PJM,2026-03-15T11:00:00Z,11,6,1,74,8.08,104480.1
PJM,2026-03-15T12:00:00Z,12,6,1,74,5.83,106778.0
PJM,2026-03-15T13:00:00Z,13,6,1,74,11.31,104775.3
PJM,2026-03-15T14:00:00Z,14,6,1,74,11.89,105065.3
PJM,2026-03-15T15:00:00Z,15,6,1,74,11.68,103394.2
PJM,2026-03-15T16:00:00Z,16,6,1,74,13.41,103394.5
PJM,2026-03-15T17:00:00Z,17,6,1,74,14.26,102203.0
PJM,2026-03-15T18:00:00Z,18,6,1,74,14.06,102882.5
PJM,2026-03-15T19:00:00Z,19,6,1,74,14.2,102316.8
PJM,2026-03-15T20:00:00Z,20,6,1,74,14.43,100645.4
PJM,2026-03-15T21:00:00Z,21,6,1,74,17.38,100576.9
PJM,2026-03-15T22:00:00Z,22,6,1,74,13.69,101016.4
PJM,2026-03-15T23:00:00Z,23,6,1,74,13.32,99080.4
PJM,2026-03-16T00:00:00Z,0,0,0,75,15.52,103215.5
PJM,2026-03-16T01:00:00Z,1,0,0,75,14.53,104819.2
PJM,2026-03-16T02:00:00Z,2,0,0,75,11.86,106464.1
PJM,2026-03-16T03:00:00Z,3,0,0,75,12.01,105382.1
PJM,2026-03-16T04:00:00Z,4,0,0,75,11.18,106881.8
PJM,2026-03-16T05:00:00Z,5,0,0,75,7.26,108516.4
PJM,2026-03-16T06:00:00Z,6,0,0,75,10.38,109586.6
PJM,2026-03-16T07:00:00Z,7,0,0,75,8.75,108045.8
PJM,2026-03-16T08:00:00Z,8,0,0,75,8.01,110848.8
PJM,2026-03-16T09:00:00Z,9,0,0,75,8.23,111266.7
PJM,2026-03-16T10:00:00Z,10,0,0,75,7.82,111111.6
PJM,2026-03-16T11:00:00Z,11,0,0,75,6.76,110191.4
PJM,2026-03-16T12:00:00Z,12,0,0,75,8.82,111680.6
PJM,2026-03-16T13:00:00Z,13,0,0,75,9.98,109945.0
PJM,2026-03-16T14:00:00Z,14,0,0,75,11.07,112751.0
PJM,2026-03-16T15:00:00Z,15,0,0,75,11.26,110519.3
PJM,2026-03-16T16:00:00Z,16,0,0,75,12.64,111692.5
PJM,2026-03-16T17:00:00Z,17,0,0,75,11.61,109935.8
PJM,2026-03-16T18:00:00Z,18,0,0,75,12.77,108276.0
PJM,2026-03-16T19:00:00Z,19,0,0,75,14.53,108843.7
PJM,2026-03-16T20:00:00Z,20,0,0,75,17.71,106200.2
PJM,2026-03-16T21:00:00Z,21,0,0,75,14.58,108769.1
PJM,2026-03-16T22:00:00Z,22,0,0,75,14.36,105434.7
PJM,2026-03-16T23:00:00Z,23,0,0,75,11.94,107811.4
